Algoritmo,Valor_P,Repeticion,Tiempo_Segundos,Ops_Basicas,Llamadas_Iteraciones,Memoria_Peak_Bytes,Resultado
Prog_Dinamica,220,9,0.002710000000661239,700,756,360,"(12, 3)"
Prog_Dinamica,220,10,0.00265499998931773,700,756,360,"(12, 3)"
Prog_Dinamica,220,11,0.0026360000192653388,700,756,360,"(12, 3)"
Prog_Dinamica,220,12,0.0024002999998629093,700,756,360,"(12, 3)"
Prog_Dinamica,220,13,0.0023086000001057982,700,756,360,"(12, 3)"
Prog_Dinamica,220,14,0.0026243000174872577,700,756,360,"(12, 3)"
Prog_Dinamica,220,15,0.0026692000101320446,700,756,360,"(12, 3)"
Prog_Dinamica,220,16,0.0025756000250112265,700,756,360,"(12, 3)"
Prog_Dinamica,220,17,0.002479899994796142,700,756,360,"(12, 3)"
Prog_Dinamica,220,18,0.002328599977772683,700,756,360,"(12, 3)"
Prog_Dinamica,220,19,0.0026129000179935247,700,756,360,"(12, 3)"
Prog_Dinamica,220,20,0.0032356999872718006,700,756,360,"(12, 3)"
Prog_Dinamica,252,1,0.0025642999971751124,529,578,352,"(10, 5)"
Prog_Dinamica,252,2,0.001830199995310977,529,578,352,"(10, 5)"
Prog_Dinamica,252,3,0.001736600010190159,529,578,352,"(10, 5)"
Prog_Dinamica,252,4,0.0017223999893758446,529,578,352,"(10, 5)"
Prog_Dinamica,252,5,0.0017160999996121973,529,578,352,"(10, 5)"
Prog_Dinamica,252,6,0.0016787000058684498,529,578,352,"(10, 5)"
Prog_Dinamica,252,7,0.0016585999983362854,529,578,352,"(10, 5)"
Prog_Dinamica,252,8,0.0017346999957226217,529,578,352,"(10, 5)"
Prog_Dinamica,252,9,0.0016818000003695488,529,578,352,"(10, 5)"
Prog_Dinamica,252,10,0.0017217999848071486,529,578,352,"(10, 5)"
Prog_Dinamica,252,11,0.001622700016014278,529,578,352,"(10, 5)"
Prog_Dinamica,252,12,0.0015567000082228333,529,578,352,"(10, 5)"
Prog_Dinamica,252,13,0.0015528999792877585,529,578,352,"(10, 5)"
Prog_Dinamica,252,14,0.001633200008654967,529,578,352,"(10, 5)"
Prog_Dinamica,252,15,0.0015545999922323972,529,578,352,"(10, 5)"
Prog_Dinamica,252,16,0.0016996999911498278,529,578,352,"(10, 5)"
Prog_Dinamica,252,17,0.0016185999847948551,529,578,352,"(10, 5)"
Prog_Dinamica,252,18,0.002348200010601431,529,578,352,"(10, 5)"
Prog_Dinamica,252,19,0.0026883000100497156,529,578,352,"(10, 5)"
Prog_Dinamica,252,20,0.0025763000012375414,529,578,352,"(10, 5)"
Formula_Math,6,1,0.0001312999811489135,38,31,208,"(4, 2)"
Formula_Math,6,2,0.00011970000923611224,38,31,208,"(4, 2)"
Formula_Math,6,3,0.00010909998673014343,38,31,208,"(4, 2)"
Formula_Math,6,4,0.00010909998673014343,38,31,208,"(4, 2)"
Formula_Math,6,5,0.0001016999885905534,38,31,208,"(4, 2)"
Formula_Math,6,6,0.00010879998444579542,38,31,208,"(4, 2)"
Formula_Math,6,7,0.00010179998935200274,38,31,208,"(4, 2)"
Formula_Math,6,8,0.00010879998444579542,38,31,208,"(4, 2)"
Formula_Math,6,9,0.00010209999163635075,38,31,208,"(4, 2)"
Formula_Math,6,10,0.00010209999163635075,38,31,208,"(4, 2)"
Formula_Math,6,11,0.00010199999087490141,38,31,208,"(4, 2)"
Formula_Math,6,12,0.00010189999011345208,38,31,208,"(4, 2)"
Formula_Math,6,13,9.23000043258071e-05,38,31,208,"(4, 2)"
Formula_Math,6,14,7.050001295283437e-05,38,31,208,"(4, 2)"
Formula_Math,6,15,7.729997741989791e-05,38,31,208,"(4, 2)"
Formula_Math,6,16,7.03000114299357e-05,38,31,208,"(4, 2)"
Formula_Math,6,17,7.680000271648169e-05,38,31,208,"(4, 2)"
Formula_Math,6,18,6.86999992467463e-05,38,31,208,"(4, 2)"
Formula_Math,6,19,6.689998554065824e-05,38,31,208,"(4, 2)"
Formula_Math,6,20,6.009999196976423e-05,38,31,208,"(4, 2)"
Formula_Math,10,1,0.00015780000831000507,71,60,208,"(5, 2)"
Formula_Math,10,2,0.00015139998868107796,71,60,208,"(5, 2)"
Formula_Math,10,3,0.00012480001896619797,71,60,208,"(5, 2)"
Formula_Math,10,4,0.0001320999872405082,71,60,208,"(5, 2)"
Formula_Math,10,5,0.0001317999849561602,71,60,208,"(5, 2)"
Formula_Math,10,6,0.0001252999936696142,71,60,208,"(5, 2)"
Formula_Math,10,7,0.0001252999936696142,71,60,208,"(5, 2)"
Formula_Math,10,8,0.00013320002472028136,71,60,208,"(5, 2)"
Formula_Math,10,9,0.00013160001253709197,71,60,208,"(5, 2)"
Formula_Math,10,10,0.00012589999823831022,71,60,208,"(5, 2)"
Formula_Math,10,11,0.0001260999997612089,71,60,208,"(5, 2)"
Formula_Math,10,12,0.00011729999096132815,71,60,208,"(5, 2)"
Formula_Math,10,13,0.00011029999586753547,71,60,208,"(5, 2)"
Formula_Math,10,14,0.00011839999933727086,71,60,208,"(5, 2)"
Formula_Math,10,15,0.00010259999544359744,71,60,208,"(5, 2)"
Formula_Math,10,16,9.479999425821006e-05,71,60,208,"(5, 2)"
Formula_Math,10,17,0.00010199999087490141,71,60,208,"(5, 2)"
Formula_Math,10,18,0.00010200001997873187,71,60,208,"(5, 2)"
Formula_Math,10,19,9.509999654255807e-05,71,60,208,"(5, 2)"
Formula_Math,10,20,0.00010299999848939478,71,60,208,"(5, 2)"
Formula_Math,15,1,0.00018740000086836517,121,105,240,"(6, 2)"
Formula_Math,15,2,0.00016009999671950936,121,105,240,"(6, 2)"
Formula_Math,15,3,0.00016500000492669642,121,105,240,"(6, 2)"
Formula_Math,15,4,0.0001598999951966107,121,105,240,"(6, 2)"
Formula_Math,15,5,0.00017749998369254172,121,105,240,"(6, 2)"
Formula_Math,15,6,0.0002471999905537814,121,105,240,"(6, 2)"
Formula_Math,15,7,0.000242499983869493,121,105,240,"(6, 2)"
Formula_Math,15,8,0.00013299999409355223,121,105,240,"(6, 2)"
Formula_Math,15,9,0.0001157999795395881,121,105,240,"(6, 2)"
Formula_Math,15,10,0.0001145999995060265,121,105,240,"(6, 2)"
Formula_Math,15,11,0.00011440002708695829,121,105,240,"(6, 2)"
Formula_Math,15,12,0.0001142999972216785,121,105,240,"(6, 2)"
Formula_Math,15,13,0.0001145999995060265,121,105,240,"(6, 2)"
Formula_Math,15,14,0.00011439999798312783,121,105,240,"(6, 2)"
Formula_Math,15,15,0.00010740000288933516,121,105,240,"(6, 2)"
Formula_Math,15,16,0.00010750000365078449,121,105,240,"(6, 2)"
Formula_Math,15,17,0.00010750000365078449,121,105,240,"(6, 2)"
Formula_Math,15,18,0.0001145999995060265,121,105,240,"(6, 2)"
Formula_Math,15,19,0.00011410002480261028,121,105,240,"(6, 2)"
Formula_Math,15,20,0.00011409999569877982,121,105,240,"(6, 2)"
Formula_Math,20,1,0.00027990000671707094,132,115,240,"(6, 3)"
Formula_Math,20,2,0.00026790000265464187,132,115,240,"(6, 3)"
Formula_Math,20,3,0.00026729999808594584,132,115,240,"(6, 3)"
Formula_Math,20,4,0.0002696000155992806,132,115,240,"(6, 3)"
Formula_Math,20,5,0.0002666999935172498,132,115,240,"(6, 3)"
Formula_Math,20,6,0.00026690002414397895,132,115,240,"(6, 3)"
Formula_Math,20,7,0.00022849999368190765,132,115,240,"(6, 3)"
Formula_Math,20,8,0.0002266000083182007,132,115,240,"(6, 3)"
Formula_Math,20,9,0.00018539998563937843,132,115,240,"(6, 3)"
Formula_Math,20,10,0.00018530001398175955,132,115,240,"(6, 3)"
Formula_Math,20,11,0.00018319999799132347,132,115,240,"(6, 3)"
Formula_Math,20,12,0.00018309999722987413,132,115,240,"(6, 3)"
Formula_Math,20,13,0.0001888000115286559,132,115,240,"(6, 3)"
Formula_Math,20,14,0.00018199998885393143,132,115,240,"(6, 3)"
Formula_Math,20,15,0.0001632999919820577,132,115,240,"(6, 3)"
Formula_Math,20,16,0.0001652000064495951,132,115,240,"(6, 3)"
Formula_Math,20,17,0.00016349999350495636,132,115,240,"(6, 3)"
Formula_Math,20,18,0.00016319999122060835,132,115,240,"(6, 3)"
Formula_Math,20,19,0.00016460000188089907,132,115,240,"(6, 3)"
Formula_Math,20,20,0.00016379999578930438,132,115,240,"(6, 3)"
Formula_Math,21,1,0.00039760000072419643,192,170,272,"(7, 2)"
Formula_Math,21,2,0.00038930002483539283,192,170,272,"(7, 2)"
Formula_Math,21,3,0.00037709999014623463,192,170,272,"(7, 2)"
Formula_Math,21,4,0.00020790001144632697,192,170,272,"(7, 2)"
Formula_Math,21,5,0.0001871999993454665,192,170,272,"(7, 2)"
Formula_Math,21,6,0.0001928000128827989,192,170,272,"(7, 2)"
Formula_Math,21,7,0.00018649999401532114,192,170,272,"(7, 2)"
Formula_Math,21,8,0.00018649999401532114,192,170,272,"(7, 2)"
Formula_Math,21,9,0.0001866999955382198,192,170,272,"(7, 2)"
Formula_Math,21,10,0.00018740000086836517,192,170,272,"(7, 2)"
Formula_Math,21,11,0.0002027000009547919,192,170,272,"(7, 2)"
Formula_Math,21,12,0.00016900000628083944,192,170,272,"(7, 2)"
Formula_Math,21,13,0.00020979999681003392,192,170,272,"(7, 2)"
Formula_Math,21,14,0.0001750000228639692,192,170,272,"(7, 2)"
Formula_Math,21,15,0.000162799988174811,192,170,272,"(7, 2)"
Formula_Math,21,16,0.00016269998741336167,192,170,272,"(7, 2)"
Formula_Math,21,17,0.0001700000138953328,192,170,272,"(7, 2)"
Formula_Math,21,18,0.00016519997734576464,192,170,272,"(7, 2)"
Formula_Math,21,19,0.0001655000087339431,192,170,272,"(7, 2)"
Formula_Math,21,20,0.00016510000568814576,192,170,272,"(7, 2)"
Formula_Math,28,1,0.000325299974065274,235,210,272,"(8, 2)"
Formula_Math,28,2,0.00030640000477433205,235,210,272,"(8, 2)"
Formula_Math,28,3,0.00039259999175556004,235,210,272,"(8, 2)"
Formula_Math,28,4,0.00035170000046491623,235,210,272,"(8, 2)"
Formula_Math,28,5,0.0003598000039346516,235,210,272,"(8, 2)"
Formula_Math,28,6,0.00030509999487549067,235,210,272,"(8, 2)"
Formula_Math,28,7,0.0002556999970693141,235,210,272,"(8, 2)"
Formula_Math,28,8,0.00022390001686289907,235,210,272,"(8, 2)"
Formula_Math,28,9,0.00021699999342672527,235,210,272,"(8, 2)"
Formula_Math,28,10,0.00022379998699761927,235,210,272,"(8, 2)"
Formula_Math,28,11,0.00024989998200908303,235,210,272,"(8, 2)"
Formula_Math,28,12,0.0002547999902162701,235,210,272,"(8, 2)"
Formula_Math,28,13,0.00025320000713691115,235,210,272,"(8, 2)"
Formula_Math,28,14,0.00024819999816827476,235,210,272,"(8, 2)"
Formula_Math,28,15,0.00022170000011101365,235,210,272,"(8, 2)"
Formula_Math,28,16,0.00020640000002458692,235,210,272,"(8, 2)"
Formula_Math,28,17,0.00019910000264644623,235,210,272,"(8, 2)"
Formula_Math,28,18,0.00022379998699761927,235,210,272,"(8, 2)"
Formula_Math,28,19,0.00024320001830346882,235,210,272,"(8, 2)"
Formula_Math,28,20,0.00028199999360367656,235,210,272,"(8, 2)"
Formula_Math,35,1,0.0004293000092729926,205,182,272,"(7, 3)"
Formula_Math,35,2,0.00042910000775009394,205,182,272,"(7, 3)"
Formula_Math,35,3,0.00041829998372122645,205,182,272,"(7, 3)"
Formula_Math,35,4,0.0004287000047042966,205,182,272,"(7, 3)"
Formula_Math,35,5,0.00035439999192021787,205,182,272,"(7, 3)"
Formula_Math,35,6,0.00032980000833049417,205,182,272,"(7, 3)"
Formula_Math,35,7,0.0003426999901421368,205,182,272,"(7, 3)"
Formula_Math,35,8,0.00035609997576102614,205,182,272,"(7, 3)"
Formula_Math,35,9,0.0003389999910723418,205,182,272,"(7, 3)"
Formula_Math,35,10,0.000291000003926456,205,182,272,"(7, 3)"
Formula_Math,35,11,0.00021970001398585737,205,182,272,"(7, 3)"
Formula_Math,35,12,0.00021260001813061535,205,182,272,"(7, 3)"
Formula_Math,35,13,0.00021169998217374086,205,182,272,"(7, 3)"
Formula_Math,35,14,0.0002159999858122319,205,182,272,"(7, 3)"
Formula_Math,35,15,0.00021779999951831996,205,182,272,"(7, 3)"
Formula_Math,35,16,0.00022560000070370734,205,182,272,"(7, 3)"
Formula_Math,35,17,0.00021819997346028686,205,182,272,"(7, 3)"
Formula_Math,35,18,0.00022479999461211264,205,182,272,"(7, 3)"
Formula_Math,35,19,0.0002175999979954213,205,182,272,"(7, 3)"
Formula_Math,35,20,0.00023189999046735466,205,182,272,"(7, 3)"
Formula_Math,36,1,0.0005213999829720706,337,305,320,"(9, 2)"
Formula_Math,36,2,0.0006107999943196774,337,305,320,"(9, 2)"
Formula_Math,36,3,0.000593100005062297,337,305,320,"(9, 2)"
Formula_Math,36,4,0.0005760000203736126,337,305,320,"(9, 2)"
Formula_Math,36,5,0.0004611000185832381,337,305,320,"(9, 2)"
Formula_Math,36,6,0.00043399998685345054,337,305,320,"(9, 2)"
Formula_Math,36,7,0.00043420001748017967,337,305,320,"(9, 2)"
Formula_Math,36,8,0.0004302999877836555,337,305,320,"(9, 2)"
Formula_Math,36,9,0.0004346999921835959,337,305,320,"(9, 2)"
Formula_Math,36,10,0.00044189998880028725,337,305,320,"(9, 2)"
Formula_Math,36,11,0.00043169999844394624,337,305,320,"(9, 2)"
Formula_Math,36,12,0.00043470002128742635,337,305,320,"(9, 2)"
Formula_Math,36,13,0.0004388999950606376,337,305,320,"(9, 2)"
Formula_Math,36,14,0.0004346999921835959,337,305,320,"(9, 2)"
Formula_Math,36,15,0.0004406000080052763,337,305,320,"(9, 2)"
Formula_Math,36,16,0.000434600020525977,337,305,320,"(9, 2)"
Formula_Math,36,17,0.00045059999683871865,337,305,320,"(9, 2)"
Formula_Math,36,18,0.0005536999960895628,337,305,320,"(9, 2)"
Formula_Math,36,19,0.000528200005646795,337,305,320,"(9, 2)"
Formula_Math,36,20,0.0005432000034488738,337,305,320,"(9, 2)"
Formula_Math,45,1,0.0006658000056631863,392,357,320,"(10, 2)"
Formula_Math,45,2,0.0007673000218346715,392,357,320,"(10, 2)"
Formula_Math,45,3,0.0006976999866310507,392,357,320,"(10, 2)"
Formula_Math,45,4,0.0005935000081080943,392,357,320,"(10, 2)"
Formula_Math,45,5,0.0005725999944843352,392,357,320,"(10, 2)"
Formula_Math,45,6,0.0005749999836552888,392,357,320,"(10, 2)"
Formula_Math,45,7,0.0005713999853469431,392,357,320,"(10, 2)"
Formula_Math,45,8,0.0005793999880552292,392,357,320,"(10, 2)"
Formula_Math,45,9,0.0005722999921999872,392,357,320,"(10, 2)"
Formula_Math,45,10,0.0007285000174306333,392,357,320,"(10, 2)"
Formula_Math,45,11,0.0008604999748058617,392,357,320,"(10, 2)"
Formula_Math,45,12,0.000902600004337728,392,357,320,"(10, 2)"
Formula_Math,45,13,0.000982600002316758,392,357,320,"(10, 2)"
Formula_Math,45,14,0.0009711000020615757,392,357,320,"(10, 2)"
Formula_Math,45,15,0.0009738999942783266,392,357,320,"(10, 2)"
Formula_Math,45,16,0.0009521000029053539,392,357,320,"(10, 2)"
Formula_Math,45,17,0.0009464999893680215,392,357,320,"(10, 2)"
Formula_Math,45,18,0.0009578999888617545,392,357,320,"(10, 2)"
Formula_Math,45,19,0.0009556000004522502,392,357,320,"(10, 2)"
Formula_Math,45,20,0.0009564000065438449,392,357,320,"(10, 2)"
Formula_Math,55,1,0.0012381999986246228,453,415,320,"(11, 2)"
Formula_Math,55,2,0.0012210000131744891,453,415,320,"(11, 2)"
Formula_Math,55,3,0.0012304999982006848,453,415,320,"(11, 2)"
Formula_Math,55,4,0.0012209000124130398,453,415,320,"(11, 2)"
Formula_Math,55,5,0.0009605999803170562,453,415,320,"(11, 2)"
Formula_Math,55,6,0.0009617000177968293,453,415,320,"(11, 2)"
Formula_Math,55,7,0.0009550999966450036,453,415,320,"(11, 2)"
Formula_Math,55,8,0.0009356999944429845,453,415,320,"(11, 2)"
Formula_Math,55,9,0.0009466999908909202,453,415,320,"(11, 2)"
Formula_Math,55,10,0.0009636000031605363,453,415,320,"(11, 2)"
Formula_Math,55,11,0.001408000010997057,453,415,320,"(11, 2)"
Formula_Math,55,12,0.0014473000192083418,453,415,320,"(11, 2)"
Formula_Math,55,13,0.0014580000133719295,453,415,320,"(11, 2)"
Formula_Math,55,14,0.0014451000024564564,453,415,320,"(11, 2)"
Formula_Math,55,15,0.0014657999854534864,453,415,320,"(11, 2)"
Formula_Math,55,16,0.001441399974282831,453,415,320,"(11, 2)"
Formula_Math,55,17,0.0012362000124994665,453,415,320,"(11, 2)"
Formula_Math,55,18,0.0010190999892074615,453,415,320,"(11, 2)"
Formula_Math,55,19,0.0009318000229541212,453,415,320,"(11, 2)"
Formula_Math,55,20,0.0009315999923273921,453,415,320,"(11, 2)"
Formula_Math,56,1,0.000672199996188283,303,273,304,"(8, 3)"
Formula_Math,56,2,0.0006575000006705523,303,273,304,"(8, 3)"
Formula_Math,56,3,0.0005659000016748905,303,273,304,"(8, 3)"
Formula_Math,56,4,0.0005126000032760203,303,273,304,"(8, 3)"
Formula_Math,56,5,0.000520500005222857,303,273,304,"(8, 3)"
Formula_Math,56,6,0.00045330001739785075,303,273,304,"(8, 3)"
Formula_Math,56,7,0.0004493999877013266,303,273,304,"(8, 3)"
Formula_Math,56,8,0.0004417999880388379,303,273,304,"(8, 3)"
Formula_Math,56,9,0.0004489000129979104,303,273,304,"(8, 3)"
Formula_Math,56,10,0.0004422000201884657,303,273,304,"(8, 3)"
Formula_Math,56,11,0.0004493999877013266,303,273,304,"(8, 3)"
Formula_Math,56,12,0.00044589999015443027,303,273,304,"(8, 3)"
Formula_Math,56,13,0.00045300001511350274,303,273,304,"(8, 3)"
Formula_Math,56,14,0.00048570000217296183,303,273,304,"(8, 3)"
Formula_Math,56,15,0.0005169000069145113,303,273,304,"(8, 3)"
Formula_Math,56,16,0.0003595000016503036,303,273,304,"(8, 3)"
Formula_Math,56,17,0.00036830001045018435,303,273,304,"(8, 3)"
Formula_Math,56,18,0.00035600000410340726,303,273,304,"(8, 3)"
Formula_Math,56,19,0.0003606999816838652,303,273,304,"(8, 3)"
Formula_Math,56,20,0.0003541999903973192,303,273,304,"(8, 3)"
Formula_Math,66,1,0.001802700018743053,535,493,320,"(12, 2)"
Formula_Math,66,2,0.0013831999967806041,535,493,320,"(12, 2)"
Formula_Math,66,3,0.0014047999866306782,535,493,320,"(12, 2)"
Formula_Math,66,4,0.0014094999933149666,535,493,320,"(12, 2)"
Formula_Math,66,5,0.0014070000033825636,535,493,320,"(12, 2)"
Formula_Math,66,6,0.0014059999957680702,535,493,320,"(12, 2)"
Formula_Math,66,7,0.0011815999750979245,535,493,320,"(12, 2)"
Formula_Math,66,8,0.001057300018146634,535,493,320,"(12, 2)"
Formula_Math,66,9,0.00106819998472929,535,493,320,"(12, 2)"
Formula_Math,66,10,0.001153099990915507,535,493,320,"(12, 2)"
Formula_Math,66,11,0.001231299975188449,535,493,320,"(12, 2)"
Formula_Math,66,12,0.0011379000206943601,535,493,320,"(12, 2)"
Formula_Math,66,13,0.001054299995303154,535,493,320,"(12, 2)"
Formula_Math,66,14,0.0010743000020738691,535,493,320,"(12, 2)"
Formula_Math,66,15,0.0010608999873511493,535,493,320,"(12, 2)"
Formula_Math,66,16,0.00106229999801144,535,493,320,"(12, 2)"
Formula_Math,66,17,0.001055899978382513,535,493,320,"(12, 2)"
Formula_Math,66,18,0.0010318999993614852,535,493,320,"(12, 2)"
Formula_Math,66,19,0.0010294000094290823,535,493,320,"(12, 2)"
Formula_Math,66,20,0.0010200999968219548,535,493,320,"(12, 2)"
Formula_Math,70,1,0.00041429998236708343,318,287,304,"(8, 4)"
Formula_Math,70,2,0.00041149999015033245,318,287,304,"(8, 4)"
Formula_Math,70,3,0.0005170000076759607,318,287,304,"(8, 4)"
Formula_Math,70,4,0.0004899999767076224,318,287,304,"(8, 4)"
Formula_Math,70,5,0.0004878999898210168,318,287,304,"(8, 4)"
Formula_Math,70,6,0.0004064000095240772,318,287,304,"(8, 4)"
Formula_Math,70,7,0.00037190000875853,318,287,304,"(8, 4)"
Formula_Math,70,8,0.0003643999807536602,318,287,304,"(8, 4)"
Formula_Math,70,9,0.0003711999743245542,318,287,304,"(8, 4)"
Formula_Math,70,10,0.00037029999657534063,318,287,304,"(8, 4)"
Formula_Math,70,11,0.0004949999856762588,318,287,304,"(8, 4)"
Formula_Math,70,12,0.0004977000062353909,318,287,304,"(8, 4)"
Formula_Math,70,13,0.0004896000027656555,318,287,304,"(8, 4)"
Formula_Math,70,14,0.0004913000157102942,318,287,304,"(8, 4)"
Formula_Math,70,15,0.0003383000148460269,318,287,304,"(8, 4)"
Formula_Math,70,16,0.0003381000133231282,318,287,304,"(8, 4)"
Formula_Math,70,17,0.00033569999504834414,318,287,304,"(8, 4)"
Formula_Math,70,18,0.0003313999914098531,318,287,304,"(8, 4)"
Formula_Math,70,19,0.0003372000064700842,318,287,304,"(8, 4)"
Formula_Math,70,20,0.0003419000131543726,318,287,304,"(8, 4)"
Formula_Math,78,1,0.0024037999974098057,669,620,336,"(13, 2)"
Formula_Math,78,2,0.002131399989593774,669,620,336,"(13, 2)"
Formula_Math,78,3,0.001820300007238984,669,620,336,"(13, 2)"
Formula_Math,78,4,0.0019554999889805913,669,620,336,"(13, 2)"
Formula_Math,78,5,0.0017192999948747456,669,620,336,"(13, 2)"
Formula_Math,78,6,0.0017613999953027815,669,620,336,"(13, 2)"
Formula_Math,78,7,0.001850400003604591,669,620,336,"(13, 2)"
Formula_Math,78,8,0.0017860999796539545,669,620,336,"(13, 2)"
Formula_Math,78,9,0.0017319000035058707,669,620,336,"(13, 2)"
Formula_Math,78,10,0.0016696999955456704,669,620,336,"(13, 2)"
Formula_Math,78,11,0.00166379997972399,669,620,336,"(13, 2)"
Formula_Math,78,12,0.0015033000090625137,669,620,336,"(13, 2)"
Formula_Math,78,13,0.0015051999944262207,669,620,336,"(13, 2)"
Formula_Math,78,14,0.0015008999907877296,669,620,336,"(13, 2)"
Formula_Math,78,15,0.0014091999910306185,669,620,336,"(13, 2)"
Formula_Math,78,16,0.0013800000015180558,669,620,336,"(13, 2)"
Formula_Math,78,17,0.0011152999941259623,669,620,336,"(13, 2)"
Formula_Math,78,18,0.0011636999843176454,669,620,336,"(13, 2)"
Formula_Math,78,19,0.0011660000018309802,669,620,336,"(13, 2)"
Formula_Math,78,20,0.0011688999948091805,669,620,336,"(13, 2)"
Formula_Math,84,1,0.0013282000145409256,430,392,336,"(9, 3)"
Formula_Math,84,2,0.001198899990413338,430,392,336,"(9, 3)"
Formula_Math,84,3,0.0009178000036627054,430,392,336,"(9, 3)"
Formula_Math,84,4,0.0009031999798025936,430,392,336,"(9, 3)"
Formula_Math,84,5,0.0009030000073835254,430,392,336,"(9, 3)"
Formula_Math,84,6,0.0008923000132199377,430,392,336,"(9, 3)"
Formula_Math,84,7,0.001055800006724894,430,392,336,"(9, 3)"
Formula_Math,84,8,0.0010198999952990562,430,392,336,"(9, 3)"
Formula_Math,84,9,0.00090970000019297,430,392,336,"(9, 3)"
Formula_Math,84,10,0.00080750000779517,430,392,336,"(9, 3)"
Formula_Math,84,11,0.0007200999825727195,430,392,336,"(9, 3)"
Formula_Math,84,12,0.000745099998312071,430,392,336,"(9, 3)"
Formula_Math,84,13,0.0007391000108327717,430,392,336,"(9, 3)"
Formula_Math,84,14,0.0008450999739579856,430,392,336,"(9, 3)"
Formula_Math,84,15,0.0007211999909486622,430,392,336,"(9, 3)"
Formula_Math,84,16,0.0007585999846924096,430,392,336,"(9, 3)"
Formula_Math,84,17,0.0007620000105816871,430,392,336,"(9, 3)"
Formula_Math,84,18,0.000748799997381866,430,392,336,"(9, 3)"
Formula_Math,84,19,0.0007943999953567982,430,392,336,"(9, 3)"
Formula_Math,84,20,0.0008841999806463718,430,392,336,"(9, 3)"
Formula_Math,91,1,0.00273800001014024,765,712,356,"(14, 2)"
Formula_Math,91,2,0.0020979000255465508,765,712,356,"(14, 2)"
Formula_Math,91,3,0.0019365000189282,765,712,356,"(14, 2)"
Formula_Math,91,4,0.0023634999815840274,765,712,356,"(14, 2)"
Formula_Math,91,5,0.0028470000252127647,765,712,356,"(14, 2)"
Formula_Math,91,6,0.0027086999907623976,765,712,356,"(14, 2)"
Formula_Math,91,7,0.0020804000087082386,765,712,356,"(14, 2)"
Formula_Math,91,8,0.0017911000177264214,765,712,356,"(14, 2)"
Formula_Math,91,9,0.001576000009663403,765,712,356,"(14, 2)"
Formula_Math,91,10,0.0016334999818354845,765,712,356,"(14, 2)"
Formula_Math,91,11,0.0018013999797403812,765,712,356,"(14, 2)"
Formula_Math,91,12,0.002046499983407557,765,712,356,"(14, 2)"
Formula_Math,91,13,0.0024760000233072788,765,712,356,"(14, 2)"
Formula_Math,91,14,0.0021975999989081174,765,712,356,"(14, 2)"
Formula_Math,91,15,0.0018973000114783645,765,712,356,"(14, 2)"
Formula_Math,91,16,0.002157799986889586,765,712,356,"(14, 2)"
Formula_Math,91,17,0.0018549000087659806,765,712,356,"(14, 2)"
Formula_Math,91,18,0.0017860000079963356,765,712,356,"(14, 2)"
Formula_Math,91,19,0.002056600002106279,765,712,356,"(14, 2)"
Formula_Math,91,20,0.002816000021994114,765,712,356,"(14, 2)"
Formula_Math,105,1,0.002734200010308996,850,794,424,"(15, 2)"
Formula_Math,105,2,0.0016698000254109502,850,794,424,"(15, 2)"
Formula_Math,105,3,0.0015685000107623637,850,794,424,"(15, 2)"
Formula_Math,105,4,0.001590200001373887,850,794,424,"(15, 2)"
Formula_Math,105,5,0.001604399993084371,850,794,424,"(15, 2)"
Formula_Math,105,6,0.0016017000016290694,850,794,424,"(15, 2)"
Formula_Math,105,7,0.002187300007790327,850,794,424,"(15, 2)"
Formula_Math,105,8,0.0016656999941915274,850,794,424,"(15, 2)"
